id,event,time_end,text
626,Prime,935574.987,NA
626,Blank,935674.928,NA
626,Word,936325.7349999985,NA
626,ISI,937324.05,NA
626,Trial,937324.05,NA
626,Fixation,937823.885,NA
626,Prime,938023.717,NA
626,Blank,938123.68,NA
626,Word,938639.2249999989,NA
626,ISI,939639.524,NA
626,Trial,939639.524,NA
626,Fixation,940139.265,NA
626,Prime,940339.101,NA
626,Blank,940439.067,NA
626,Word,941069.9199999945,NA
626,ISI,942071.624,NA
626,Trial,942071.624,NA
626,Fixation,942571.426,NA
626,Prime,942771.309,NA
626,Blank,942871.101,NA
626,Word,943664.3849999964,NA
626,ISI,944653.624,NA
626,Trial,944653.624,NA
626,Fixation,945153.276,NA
626,Prime,945353.18,NA
626,Blank,945453.132,NA
626,Word,946019.7649999973,NA
626,ISI,947019.228,NA
626,Trial,947019.228,NA
626,Fixation,947518.759,NA
626,Prime,947718.669,NA
626,Blank,947818.597,NA
626,Word,948461.374999999,NA
626,ISI,949451.248,NA
626,Trial,949451.248,NA
626,Fixation,949951.01,NA
626,Prime,950150.737,NA
626,Blank,950250.634,NA
626,Word,951271.0000000007,NA
626,ISI,952266.359,NA
626,Trial,952266.359,NA
626,Fixation,952766.192,NA
626,Prime,952965.875,NA
626,Blank,953065.803,NA
626,Word,953559.4349999956,NA
626,ISI,954548.398,NA
626,Trial,954548.398,NA
626,Fixation,955048.428,NA
626,Prime,955248.022,NA
626,Blank,955348.014,NA
626,Word,955911.994999995,NA
626,ISI,956897.284,NA
626,Trial,956897.284,NA
626,Fixation,957396.912,NA
626,Prime,957596.89,NA
626,Blank,957696.88,NA
626,Word,958168.5299999954,NA
626,ISI,959162.739,NA
626,Trial,959162.739,NA
626,Fixation,959662.489,NA
626,Prime,959862.379,NA
626,Blank,959962.236,NA
626,Word,960524.8299999948,NA
626,ISI,961511.497,NA
626,Trial,961511.497,NA
626,Fixation,962011.357,NA
626,Prime,962211.183,NA
626,Blank,962310.963,NA
626,Word,962883.5099999997,NA
626,ISI,963876.922,NA
626,Trial,963876.922,NA
626,Fixation,964376.692,NA
626,Prime,964576.605,NA
626,Blank,964676.527,NA
626,Word,965242.5899999944,NA
626,ISI,966242.324,NA
626,Trial,966242.324,NA
626,Fixation,966742.115,NA
626,Prime,966941.979,NA
626,Blank,967041.996,NA
626,Word,967545.6049999993,NA
626,ISI,968541.119,NA
626,Trial,968541.119,NA
626,Fixation,969040.863,NA
626,Prime,969240.82,NA
626,Blank,969340.622,NA
626,Word,969976.5699999989,NA
626,ISI,970973.242,NA
626,Trial,970973.242,NA
626,Fixation,971472.875,NA
626,Prime,971672.755,NA
626,Blank,971772.89,NA
626,Word,972633.5249999975,NA
626,ISI,973621.805,NA
626,Trial,973621.805,NA
626,Fixation,974121.56,NA
626,Prime,974321.744,NA
626,Blank,974421.424,NA
626,Word,975503.6550000005,NA
626,ISI,976503.703,NA
626,Trial,976503.703,NA
626,Fixation,977003.399,NA
626,Prime,977203.319,NA
626,Blank,977303.17,NA
626,Word,977808.8999999964,NA
626,ISI,978802.47,NA
626,Trial,978802.47,NA
626,Fixation,979302.262,NA
626,Prime,979502.227,NA
626,Blank,979602.04,NA
626,Word,980297.7099999989,NA
626,ISI,981284.47,NA
626,Trial,981284.47,NA
626,Fixation,981784.242,NA
626,Prime,981984.166,NA
626,Blank,982084.302,NA
626,Word,982617.0999999959,NA
626,ISI,983616.627,NA
626,Trial,983616.627,NA
626,Fixation,984116.538,NA
626,Prime,984316.328,NA
626,Blank,984416.102,NA
626,Word,984858.9599999978,NA
626,ISI,985849.056,NA
626,Trial,985849.056,NA
626,Fixation,986348.593,NA
626,Prime,986548.398,NA
626,Blank,986648.494,NA
626,Word,987339.0650000002,NA
626,ISI,988347.512,NA
626,Trial,988347.512,NA
626,Fixation,988847.241,NA
626,Prime,989047.132,NA
626,Blank,989147.334,NA
626,Word,989771.584999995,NA
626,ISI,990762.966,NA
626,Trial,990762.966,NA
626,Fixation,991262.659,NA
626,Prime,991462.668,NA
626,Blank,991562.404,NA
626,Word,992127.0599999989,NA
626,ISI,993128.382,NA
626,Trial,993128.382,NA
626,Fixation,993628.064,NA
626,Prime,993827.969,NA
626,Blank,993928.095,NA
626,Word,994739.0999999989,NA
626,ISI,995727.061,NA
626,Trial,995727.061,NA
626,Fixation,996226.816,NA
626,Prime,996426.598,NA
626,Blank,996526.602,NA
626,Word,997319.0099999993,NA
626,ISI,998309.259,NA
626,Trial,998309.259,NA
626,Fixation,998808.685,NA
626,Prime,999008.649,NA
626,Blank,999108.544,NA
626,Word,999716.8600000005,NA
626,ISI,1000707.719,NA
626,Trial,1000707.719,NA
626,Fixation,1001207.668,NA
626,Prime,1001407.359,NA
626,Blank,1001507.299,NA
626,Word,1002028.5249999943,NA
626,ISI,1003023.28,NA
626,Trial,1003023.28,NA
626,Fixation,1003522.834,NA
626,Prime,1003722.885,NA
626,Blank,1003823.06,NA
626,Word,1004295.849999995,NA
626,ISI,1005288.903,NA
626,Trial,1005288.903,NA
626,Fixation,1005788.372,NA
626,Prime,1005988.205,NA
626,Blank,1006088.133,NA
626,Word,1006659.9299999943,NA
626,ISI,1007654.014,NA
626,Trial,1007654.014,NA
626,Fixation,1008153.921,NA
626,Prime,1008353.653,NA
626,Blank,1008453.598,NA
626,Word,1008938.3449999951,NA
626,ISI,1009936.35,NA
626,Trial,1009936.35,NA
626,Fixation,1010435.982,NA
626,Prime,1010635.85,NA
626,Blank,1010735.814,NA
626,Word,1011220.644999994,NA
626,ISI,1012218.506,NA
626,Trial,1012218.506,NA
626,Fixation,1012718.067,NA
626,Prime,1012918.298,NA
626,Blank,1013018.1,NA
626,Word,1013651.969999999,NA
626,ISI,1014650.614,NA
626,Trial,1014650.614,NA
626,Fixation,1015150.136,NA
626,Prime,1015350.05,NA
626,Blank,1015450.163,NA
626,Word,1016121.0299999948,NA
626,ISI,1017115.913,NA
626,Trial,1017115.913,NA
626,Fixation,1017615.792,NA
626,Prime,1017815.595,NA
626,Blank,1017915.51,NA
626,Word,1018434.0799999991,NA
626,ISI,1019431.39,NA
626,Trial,1019431.39,NA
626,Experiment Block 3,1019431.39,NA
626,Frame 3,1019440.595,NA
626,Break_3,1070547.5549999974,NA
626,Sequence3,1070547.5549999974,NA
626,Sequence overall blocks,1070547.5549999974,NA
626,End of Task,1074412.2299999944,NA
626,QC,1088009.619999997,Tokyo
626,HRIES_ro3,1180611.3599999952,NA
626,HRIES_hc3,1206238.3349999946,NA
626,HRIES_ro1,1252235.824999996,NA
626,HRIES_rc3,1270231.5049999962,NA
626,HRIES_ho2,1289677.0350000006,NA
626,HRIES_ro2,1309979.3849999988,NA
626,HRIES_ho3,1322698.2149999966,NA
626,HRIES_rc1,1344694.6249999965,NA
626,HRIES_rc2,1365467.2499999942,NA
626,HRIES_hc2,1390920.3349999953,NA
626,HRIES_hc1,1408135.1649999996,NA
626,HRIES_ho1,1431273.2849999957,NA
626,Sequence HRIES,1431273.2849999957,NA
626,Experience with Robots,1438100.2599999993,wenige
626,AttitudesAI,1500785.259999997,NA
626,Sequence Final Questionnaires,1500785.259999997,NA
626,Comments,1687502.7149999952,NA
626,Debriefing,1774613.6599999955,NA
626,Thank_you,1782518.5249999994,NA
626,root,1782518.5249999994,NA
667,Welcome,18144,NA
667,Participant Info and Consent,132928,NA
667,Demographic_questions,151312,yes
667,Instruction,181148,NA
667,Fixation,181675.56,NA
667,Prime,181875.58,NA
667,Blank,181975.62,NA
667,Word,182358,NA
667,ISI,183375.68,NA
667,Sequence,183375.68,NA
667,Fixation,183875.74,NA
667,Prime,184075.02,NA
667,Blank,184175.74,NA
667,Word,185158,NA
667,ISI,186175.9,NA
667,Sequence,186175.9,NA
667,Fixation,186675.66,NA
667,Prime,186875.96,NA
667,Blank,186974.98,NA
667,Word,187678,NA
667,ISI,188709.4,NA
667,Sequence,188709.4,NA
667,Fixation,189209.52,NA
667,Prime,189409.5,NA
667,Blank,189508.54,NA
667,Word,190174,NA
667,ISI,191192.34,NA
667,Sequence,191192.34,NA
667,Fixation,191692.98,NA
667,Prime,191893,NA
667,Blank,191993,NA
667,Word,192673,NA
667,ISI,193693.12,NA
667,Sequence,193693.12,NA
667,Fixation,194193.16,NA
667,Prime,194393.16,NA
667,Blank,194493.16,NA
667,Word,194981,NA
667,ISI,196009.94,NA
667,Sequence,196009.94,NA
667,Fixation,196509.64,NA
667,Prime,196709.98,NA
667,Blank,196809.98,NA
667,Word,197162,NA
667,ISI,198176.74,NA
667,Sequence,198176.74,NA
667,Fixation,198676.78,NA
667,Prime,198876.8,NA
667,Blank,198976.8,NA
667,Word,200301,NA
667,ISI,201326.96,NA
667,Sequence,201326.96,NA
667,Fixation,201827,NA
667,Prime,202025.98,NA
667,Blank,202127.02,NA
667,Word,203002,NA
667,ISI,204027.16,NA
667,Sequence,204027.16,NA
667,Fixation,204527.12,NA
667,Prime,204727.04,NA
667,Blank,204827.16,NA
667,Word,205910,NA
667,ISI,206943.96,NA
667,Sequence,206943.96,NA
667,Fixation,207444,NA
667,Prime,207643.3,NA
667,Blank,207744.02,NA
667,Word,208517,NA
667,ISI,209544.2,NA
667,Sequence,209544.2,NA
667,Fixation,210044.24,NA
667,Prime,210244.22,NA
667,Blank,210343.22,NA
667,Word,210950,NA
667,ISI,211977.7,NA
667,Sequence,211977.7,NA
667,Practice Trials,211977.7,NA
667,Frame Practice,211981,NA
667,Instruction,249361,NA
667,Fixation,249896.94,NA
667,Prime,250096.96,NA
667,Blank,250196.96,NA
667,Word,251007,NA
667,ISI,252029.36,NA
667,Trial,252029.36,NA
667,Fixation,252530.46,NA
667,Prime,252730.46,NA
667,Blank,252829.54,NA
667,Word,254392,NA
667,ISI,255414,NA
667,Trial,255414,NA
667,Fixation,255912.96,NA
667,Prime,256114.04,NA
667,Blank,256214.06,NA
667,Word,257330,NA
667,ISI,258347.52,NA
667,Trial,258347.52,NA
667,Fixation,258847.28,NA
667,Prime,259047.58,NA
667,Blank,259147.58,NA
667,Word,259989,NA
667,ISI,261014.36,NA
667,Trial,261014.36,NA
667,Fixation,261513.9,NA
667,Prime,261714.4,NA
667,Blank,261814.4,NA
667,Word,262404,NA
667,ISI,263431.18,NA
667,Trial,263431.18,NA
667,Fixation,263931.22,NA
667,Prime,264131.24,NA
667,Blank,264230.66,NA
667,Word,265212,NA
667,ISI,266231.46,NA
667,Trial,266231.46,NA
667,Fixation,266731.52,NA
667,Prime,266930.56,NA
667,Blank,267030.44,NA
667,Word,268464,NA
667,ISI,269481.68,NA
667,Trial,269481.68,NA
667,Fixation,269981.72,NA
667,Prime,270181.72,NA
667,Blank,270281.72,NA
667,Word,271219,NA
667,ISI,272247.7,NA
667,Trial,272247.7,NA
667,Fixation,272747.68,NA
667,Prime,272948.58,NA
667,Blank,273048.58,NA
667,Word,274017,NA
667,ISI,275048.42,NA
667,Trial,275048.42,NA
667,Fixation,275548.78,NA
667,Prime,275747.76,NA
667,Blank,275847.8,NA
667,Word,277623,NA
667,ISI,278648.96,NA
667,Trial,278648.96,NA
667,Fixation,279148.98,NA
667,Prime,279349,NA
667,Blank,279448.22,NA
667,Word,280417,NA
667,ISI,281448.24,NA
667,Trial,281448.24,NA
667,Fixation,281949.1,NA
667,Prime,282149.12,NA
667,Blank,282248.96,NA
667,Word,283256,NA
667,ISI,284282.6,NA
667,Trial,284282.6,NA
667,Fixation,284782.72,NA
667,Prime,284982.74,NA
667,Blank,285082.04,NA
667,Word,286840,NA
667,ISI,287865.44,NA
667,Trial,287865.44,NA
667,Fixation,288365.48,NA
667,Prime,288565.36,NA
667,Blank,288665.5,NA
667,Word,289997,NA
667,ISI,291016.4,NA
667,Trial,291016.4,NA
667,Fixation,291516.44,NA
667,Prime,291716.46,NA
667,Blank,291815.96,NA
667,Word,293010,NA
667,ISI,294032.22,NA
667,Trial,294032.22,NA
667,Fixation,294532.42,NA
667,Prime,294733.46,NA
667,Blank,294833.44,NA
667,Word,296082,NA
667,ISI,297099.98,NA
667,Trial,297099.98,NA
667,Fixation,297600.26,NA
667,Prime,297800.26,NA
667,Blank,297899.22,NA
667,Word,298777,NA
667,ISI,299800.46,NA
667,Trial,299800.46,NA
667,Fixation,300300.5,NA
667,Prime,300499.38,NA
667,Blank,300600.52,NA
667,Word,301554,NA
667,ISI,302583.98,NA
667,Trial,302583.98,NA
667,Fixation,303084.02,NA
667,Prime,303284.04,NA
667,Blank,303384.04,NA
667,Word,304514,NA
667,ISI,305534.16,NA
667,Trial,305534.16,NA
667,Fixation,306034.2,NA
667,Prime,306234.22,NA
667,Blank,306334.22,NA
667,Word,307362,NA
667,ISI,308383.36,NA
667,Trial,308383.36,NA
667,Fixation,308884.4,NA
667,Prime,309083.32,NA
667,Blank,309184.42,NA
667,Word,309805,NA
667,ISI,310834.52,NA
667,Trial,310834.52,NA
667,Fixation,311334.56,NA
667,Prime,311534.58,NA
667,Blank,311634.18,NA
667,Word,312286,NA
667,ISI,313317.64,NA
667,Trial,313317.64,NA
667,Fixation,313816.96,NA
667,Prime,314017.28,NA
667,Blank,314118.08,NA
667,Word,315029,NA
667,ISI,316051.46,NA
667,Trial,316051.46,NA
667,Fixation,316551.5,NA
667,Prime,316751.5,NA
667,Blank,316851.52,NA
667,Word,318603,NA
667,ISI,319635.18,NA
667,Trial,319635.18,NA
667,Fixation,320135.18,NA
667,Prime,320335.2,NA
667,Blank,320434.38,NA
667,Word,321452,NA
667,ISI,322468.68,NA
667,Trial,322468.68,NA
667,Fixation,322968.7,NA
667,Prime,323168.72,NA
667,Blank,323268.72,NA
667,Word,324185,NA
667,ISI,325217.84,NA
667,Trial,325217.84,NA
667,Fixation,325718.88,NA
667,Prime,325918.9,NA
667,Blank,326018.62,NA
667,Word,327039,NA
667,ISI,328069.04,NA
667,Trial,328069.04,NA
667,Fixation,328569.08,NA
667,Prime,328769.08,NA
667,Blank,328869.12,NA
667,Word,330096,NA
667,ISI,331119.26,NA
667,Trial,331119.26,NA
667,Fixation,331619.04,NA
667,Prime,331819.3,NA
667,Blank,331919.32,NA
667,Word,332895,NA
667,ISI,333919.44,NA
667,Trial,333919.44,NA
667,Fixation,334419.48,NA
667,Prime,334619.5,NA
667,Blank,334719.48,NA
667,Word,336270,NA
667,ISI,337286.32,NA
667,Trial,337286.32,NA
667,Fixation,337785.42,NA
667,Prime,337986.38,NA
667,Blank,338086.38,NA
667,Word,339086,NA
667,ISI,340119.84,NA
667,Trial,340119.84,NA
667,Fixation,340619.88,NA
667,Prime,340819.88,NA
667,Blank,340919.9,NA
667,Word,341854,NA
667,ISI,342886.7,NA
667,Trial,342886.7,NA
667,Fixation,343386.74,NA
667,Prime,343586.76,NA
667,Blank,343686.76,NA
667,Word,344541,NA
667,ISI,345569.84,NA
667,Trial,345569.84,NA
667,Fixation,346069.4,NA
667,Prime,346270.26,NA
667,Blank,346370.26,NA
667,Word,347585,NA
667,ISI,348603.76,NA
667,Trial,348603.76,NA
667,Fixation,349103.24,NA
667,Prime,349303.78,NA
667,Blank,349403.12,NA
667,Word,350230,NA
667,ISI,351253.94,NA
667,Trial,351253.94,NA
667,Fixation,351754,NA
667,Prime,351953.04,NA
667,Blank,352053.84,NA
667,Word,353061,NA
667,ISI,354087.46,NA
667,Trial,354087.46,NA
667,Fixation,354587.02,NA
667,Prime,354787.56,NA
667,Blank,354887.56,NA
667,Word,355700,NA
667,ISI,356721.02,NA
667,Trial,356721.02,NA
667,Fixation,357220.94,NA
667,Prime,357421.06,NA
667,Blank,357521.06,NA
667,Word,358195,NA
667,ISI,359221.2,NA
667,Trial,359221.2,NA
667,Fixation,359721.26,NA
667,Prime,359920.16,NA
667,Blank,360021.28,NA
667,Word,360771,NA
667,ISI,361788.04,NA
667,Trial,361788.04,NA
667,Fixation,362288.08,NA
667,Prime,362488.1,NA
667,Blank,362588.1,NA
667,Word,363670,NA
667,ISI,364688.24,NA
667,Trial,364688.24,NA
667,Fixation,365188.18,NA
667,Prime,365388.06,NA
667,Blank,365488.2,NA
667,Word,366630,NA
667,ISI,367655.02,NA
667,Trial,367655.02,NA
667,Fixation,368155.06,NA
667,Prime,368355.06,NA
667,Blank,368455.08,NA
667,Word,369344,NA
667,ISI,370371.96,NA
667,Trial,370371.96,NA
667,Fixation,370872,NA
667,Prime,371072,NA
667,Blank,371172.02,NA
667,Word,373672.18,NA
667,ISI,374672.24,NA
667,Trial,374672.24,NA
667,Fixation,375172.28,NA
667,Prime,375372.28,NA
667,Blank,375472.28,NA
667,Word,376210,NA
667,ISI,377239.1,NA
667,Trial,377239.1,NA
667,Fixation,377739.12,NA
667,Prime,377938.42,NA
667,Blank,378039.14,NA
667,Word,378737,NA
667,ISI,379755.92,NA
667,Trial,379755.92,NA
667,Fixation,380255.98,NA
667,Prime,380455.98,NA
667,Blank,380555.98,NA
667,Word,381414,NA
667,ISI,382439.44,NA
667,Trial,382439.44,NA
667,Fixation,382939.48,NA
667,Prime,383139.5,NA
667,Blank,383239.52,NA
667,Word,384112,NA
667,ISI,385139.62,NA
667,Trial,385139.62,NA
667,Fixation,385639.64,NA
667,Prime,385839.66,NA
667,Blank,385939.66,NA
667,Word,387219,NA
667,ISI,388239.82,NA
667,Trial,388239.82,NA
667,Fixation,388739.86,NA
667,Prime,388939.86,NA
667,Blank,389039.68,NA
667,Word,389899,NA
667,ISI,390923.36,NA
667,Trial,390923.36,NA
667,Fixation,391423.4,NA
667,Prime,391623.42,NA
667,Blank,391723.44,NA
667,Word,393001,NA
667,ISI,394023.58,NA
667,Trial,394023.58,NA
667,Fixation,394523.6,NA
667,Prime,394723.62,NA
667,Blank,394823.64,NA
667,Word,395605,NA
667,ISI,396623.78,NA
667,Trial,396623.78,NA
667,Fixation,397123.82,NA
667,Prime,397323.84,NA
667,Blank,397422.76,NA
667,Word,398338,NA
667,ISI,399357.3,NA
667,Trial,399357.3,NA
667,Fixation,399856.72,NA
667,Prime,400057.36,NA
667,Blank,400157.36,NA
667,Word,400915,NA
667,ISI,401940.82,NA
667,Trial,401940.82,NA
667,Fixation,402440.86,NA
667,Prime,402640.88,NA
667,Blank,402740.5,NA
667,Word,404010,NA
667,ISI,405041.04,NA
667,Trial,405041.04,NA
667,Fixation,405541.06,NA
667,Prime,405741.08,NA
667,Blank,405841.1,NA
667,Word,406699,NA
667,ISI,407724.54,NA
667,Trial,407724.54,NA
667,Fixation,408223.98,NA
667,Prime,408424.44,NA
667,Blank,408524.6,NA
667,Word,409277,NA
667,ISI,410307.38,NA
667,Trial,410307.38,NA
667,Fixation,410808.12,NA
667,Prime,411008.14,NA
667,Blank,411108.24,NA
667,Word,411735,NA
667,ISI,412757.14,NA
667,Trial,412757.14,NA
667,Fixation,413258.28,NA
667,Prime,413457.72,NA
667,Blank,413557.34,NA
667,Word,414469,NA
667,ISI,415491.72,NA
667,Trial,415491.72,NA
667,Fixation,415991.76,NA
667,Prime,416191.76,NA
667,Blank,416291.78,NA
667,Word,417334,NA
667,ISI,418358,NA
667,Trial,418358,NA
667,Fixation,418858.6,NA
667,Prime,419058.62,NA
667,Blank,419158.64,NA
667,Word,420099,NA
667,ISI,421125.44,NA
667,Trial,421125.44,NA
667,Fixation,421625.46,NA
667,Prime,421824.5,NA
667,Blank,421925.48,NA
667,Word,423883,NA
667,ISI,424909.02,NA
667,Trial,424909.02,NA
667,Fixation,425409.08,NA
667,Prime,425609.02,NA
667,Blank,425709.1,NA
667,Word,426757,NA
667,ISI,427775.34,NA
667,Trial,427775.34,NA
667,Fixation,428275.02,NA
667,Prime,428475.94,NA
667,Blank,428575.96,NA
667,Word,429645,NA
667,ISI,430676.14,NA
667,Trial,430676.14,NA
667,Fixation,431176.16,NA
667,Prime,431376.16,NA
667,Blank,431476.18,NA
667,Word,432733,NA
667,ISI,433759.44,NA
667,Trial,433759.44,NA
667,Fixation,434258.74,NA
667,Prime,434459.72,NA
667,Blank,434559.72,NA
667,Word,435325,NA
667,ISI,436343.2,NA
667,Trial,436343.2,NA
667,Fixation,436843.24,NA
667,Prime,437043.24,NA
667,Blank,437143.26,NA
667,Word,439010,NA
667,ISI,440026.8,NA
667,Trial,440026.8,NA
667,Fixation,440526.82,NA
667,Prime,440725.76,NA
667,Blank,440826.84,NA
667,Word,441905,NA
667,ISI,442926.98,NA
667,Trial,442926.98,NA
667,Fixation,443427.02,NA
667,Prime,443627.04,NA
667,Blank,443727.04,NA
667,Word,444322,NA
667,ISI,445343.72,NA
667,Trial,445343.72,NA
667,Fixation,445843.76,NA
667,Prime,446042.92,NA
667,Blank,446143.22,NA
667,Word,447990,NA
667,ISI,449010.64,NA
667,Trial,449010.64,NA
667,Fixation,449510.68,NA
667,Prime,449710.32,NA
667,Blank,449810.7,NA
667,Word,450645,NA
667,ISI,451677.56,NA
667,Trial,451677.56,NA
667,Fixation,452177.6,NA
667,Prime,452377.6,NA
667,Blank,452477.62,NA
667,Word,453501,NA
667,ISI,454527.74,NA
667,Trial,454527.74,NA
667,Fixation,455027.8,NA
667,Prime,455226.82,NA
667,Blank,455327.82,NA
667,Word,456218,NA
667,ISI,457244.62,NA
667,Trial,457244.62,NA
667,Experiment Block 1,457244.62,NA
667,Frame 1,457246,NA
667,Break_1,501120,NA
667,Sequence1,501120,NA
667,Fixation,501647.62,NA
667,Prime,501847.28,NA
667,Blank,501947.16,NA
667,Word,502674,NA
667,ISI,503697.76,NA
667,Trial,503697.76,NA
667,Fixation,504197.26,NA
667,Prime,504397.82,NA
667,Blank,504497.84,NA
667,Word,505299,NA
667,ISI,506331.34,NA
667,Trial,506331.34,NA
667,Fixation,506831.38,NA
667,Prime,507030.56,NA
667,Blank,507131.4,NA
667,Word,507772,NA
667,ISI,508798.18,NA
667,Trial,508798.18,NA
667,Fixation,509298.22,NA
667,Prime,509498.22,NA
667,Blank,509598.18,NA
667,Word,510266,NA
667,ISI,511298.34,NA
667,Trial,511298.34,NA
667,Fixation,511798.36,NA
667,Prime,511998.38,NA
667,Blank,512097.8,NA
667,Word,513009,NA
667,ISI,514031.32,NA
667,Trial,514031.32,NA
667,Fixation,514531.36,NA
667,Prime,514731.9,NA
667,Blank,514831.7,NA
667,Word,515447,NA
667,ISI,516464.34,NA
667,Trial,516464.34,NA
667,Fixation,516965.4,NA
667,Prime,517164.58,NA
667,Blank,517265.42,NA
667,Word,518037,NA
667,ISI,519065.54,NA
667,Trial,519065.54,NA
667,Fixation,519565.58,NA
667,Prime,519765.6,NA
667,Blank,519865.02,NA
667,Word,520858,NA
667,ISI,521882.4,NA
667,Trial,521882.4,NA
667,Fixation,522382.44,NA
667,Prime,522582.44,NA
667,Blank,522682.44,NA
667,Word,523240,NA
667,ISI,524265.9,NA
667,Trial,524265.9,NA
667,Fixation,524765.92,NA
667,Prime,524965.94,NA
667,Blank,525065.94,NA
667,Word,525616,NA
667,ISI,526632.66,NA
667,Trial,526632.66,NA
667,Fixation,527132.7,NA
667,Prime,527332.7,NA
667,Blank,527432.72,NA
667,Word,528226,NA
667,ISI,529249.5,NA
667,Trial,529249.5,NA
667,Fixation,529749.48,NA
667,Prime,529948.52,NA
667,Blank,530049.56,NA
667,Word,531116,NA
667,ISI,532133.14,NA
667,Trial,532133.14,NA
667,Fixation,532633.18,NA
667,Prime,532833.18,NA
667,Blank,532932.3,NA
667,Word,533833,NA
667,ISI,534849.98,NA
667,Trial,534849.98,NA
667,Fixation,535350.02,NA
667,Prime,535550.04,NA
667,Blank,535650.04,NA
667,Word,536361,NA
667,ISI,537383.5,NA
667,Trial,537383.5,NA
667,Fixation,537883.52,NA
667,Prime,538083.54,NA
667,Blank,538183.56,NA
667,Word,539869,NA
667,ISI,540899.94,NA
667,Trial,540899.94,NA
667,Fixation,541400.42,NA
667,Prime,541600.44,NA
667,Blank,541700.44,NA
667,Word,542641,NA
667,ISI,543667.24,NA
667,Trial,543667.24,NA
667,Fixation,544167.28,NA
667,Prime,544367.3,NA
667,Blank,544467.3,NA
667,Word,545114,NA
667,ISI,546134.08,NA
667,Trial,546134.08,NA
667,Fixation,546634.1,NA
667,Prime,546834.12,NA
667,Blank,546933.5,NA
667,Word,547741,NA
667,ISI,548766.9,NA
667,Trial,548766.9,NA
667,Fixation,549267.28,NA
667,Prime,549467.64,NA
667,Blank,549567.64,NA
667,Word,550292,NA
667,ISI,551317.7,NA
667,Trial,551317.7,NA
667,Fixation,551817.74,NA
667,Prime,552017.74,NA
667,Blank,552117.74,NA
667,Word,553248,NA
667,ISI,554267.9,NA
667,Trial,554267.9,NA
667,Fixation,554767.92,NA
667,Prime,554967.68,NA
667,Blank,555067.94,NA
667,Word,555950,NA
667,ISI,556968.16,NA
667,Trial,556968.16,NA
667,Fixation,557468.2,NA
667,Prime,557668.2,NA
667,Blank,557768.22,NA
667,Word,558714,NA
667,ISI,559735.02,NA
667,Trial,559735.02,NA
667,Fixation,560235.04,NA
667,Prime,560434.98,NA
667,Blank,560534.98,NA
667,Word,561365,NA
667,ISI,562385.12,NA
667,Trial,562385.12,NA
667,Fixation,562885.16,NA
667,Prime,563085.18,NA
667,Blank,563185.18,NA
667,Word,564626,NA
667,ISI,565652.08,NA
667,Trial,565652.08,NA
667,Fixation,566152.12,NA
667,Prime,566352.12,NA
667,Blank,566452.14,NA
667,Word,567343,NA
667,ISI,568368.92,NA
667,Trial,568368.92,NA
667,Fixation,568868.86,NA
667,Prime,569068.98,NA
667,Blank,569168.98,NA
667,Word,569720,NA
667,ISI,570752.44,NA
667,Trial,570752.44,NA
667,Fixation,571252.46,NA
667,Prime,571452.48,NA
667,Blank,571552.48,NA
667,Word,572266,NA
667,ISI,573285.94,NA
667,Trial,573285.94,NA
667,Fixation,573785.96,NA
667,Prime,573984.92,NA
667,Blank,574085.98,NA
667,Word,574847,NA
667,ISI,575869.44,NA
667,Trial,575869.44,NA
667,Fixation,576369.48,NA
667,Prime,576569.48,NA
667,Blank,576669.5,NA
667,Word,577374,NA
667,ISI,578402.94,NA
667,Trial,578402.94,NA
667,Fixation,578902.98,NA
667,Prime,579102.7,NA
667,Blank,579203,NA
667,Word,579793,NA
667,ISI,580819.64,NA
667,Trial,580819.64,NA
667,Fixation,581319.8,NA
667,Prime,581519.72,NA
667,Blank,581619.82,NA
667,Word,582398,NA
667,ISI,583419.94,NA
667,Trial,583419.94,NA
667,Fixation,583919.98,NA
667,Prime,584119.98,NA
667,Blank,584218.92,NA
667,Word,584952,NA
667,ISI,585970.2,NA
667,Trial,585970.2,NA
667,Fixation,586470.24,NA
667,Prime,586670.24,NA
667,Blank,586770.26,NA
667,Word,588107,NA
667,ISI,589136.96,NA
667,Trial,589136.96,NA
667,Fixation,589637.06,NA
667,Prime,589837.14,NA
667,Blank,589936.88,NA
667,Word,590553,NA
667,ISI,591570.56,NA
667,Trial,591570.56,NA
667,Fixation,592070.6,NA
667,Prime,592270.2,NA
667,Blank,592370.52,NA
667,Word,594243,NA
667,ISI,595270.8,NA
667,Trial,595270.8,NA
667,Fixation,595770.84,NA
667,Prime,595970.86,NA
667,Blank,596070.88,NA
667,Word,596898,NA
667,ISI,597921,NA
667,Trial,597921,NA
667,Fixation,598421.04,NA
667,Prime,598620.26,NA
667,Blank,598721.06,NA
667,Word,600292,NA
667,ISI,601320.16,NA
667,Trial,601320.16,NA
667,Fixation,601821.18,NA
667,Prime,602021.2,NA
667,Blank,602121.22,NA
667,Word,603234,NA
667,ISI,604254.68,NA
667,Trial,604254.68,NA
667,Fixation,604754.72,NA
667,Prime,604954.72,NA
667,Blank,605054.74,NA
667,Word,606289,NA
667,ISI,607321.66,NA
667,Trial,607321.66,NA
667,Fixation,607821.7,NA
667,Prime,608021.7,NA
667,Blank,608121.7,NA
667,Word,609337,NA
667,ISI,610355.18,NA
667,Trial,610355.18,NA
667,Fixation,610855.2,NA
